All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7448.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|72080342|ref|NC_007332.1|
SeqX length          : 892758
SeqY length          : 920079
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 16744
Tot Hits (seeds) used: 2256
Total fragments      : 505
========================================================
Total frags      : 403
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GY,0,574709,0,581932,r,294,7223,0,0,0,0,0,0,-,MHP7448_0445,hypothetical protein
Frag,581556,616613,589947,625004,f,294,8392,95.85,8218.00,97.93,95.85,32176,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,581688,0,582602,0,f,294,914,0,0,0,0,0,0,ldh,mhp469,hypothetical protein
GX,582677,0,584413,0,f,294,1736,0,0,0,0,0,0,ptsI,mhp470,phosphoenolpyruvate-protein phosphotransferase
GX,584587,0,585327,0,f,294,740,0,0,0,0,0,0,nadE,mhp471,NH(3)-dependent NAD%2B synthetase
GX,585327,0,586055,0,f,294,728,0,0,0,0,0,0,-,mhp472,hypothetical protein
GX,586085,0,586741,0,r,294,656,0,0,0,0,0,0,-,mhp473,5"-methylthioadenosine/S-adenosylhomocysteine nucleosidase
GX,586722,0,587807,0,r,294,1085,0,0,0,0,0,0,nadD,mhp474,nicotinate-nucleotide adenylyltransferase
GX,587811,0,588731,0,r,294,920,0,0,0,0,0,0,-,mhp475,hypothetical protein
GX,589290,0,590663,0,r,294,1373,0,0,0,0,0,0,atpD,mhp476,F0F1 ATP synthase subunit beta
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,574709,0,581932,r,294,7223,0,0,0,0,0,0,-,MHP7448_0445,hypothetical protein
GY,0,582734,0,583006,f,294,272,0,0,0,0,0,0,-,MHP7448_0446,hypothetical protein
GY,0,585528,0,585773,f,294,245,0,0,0,0,0,0,-,MHP7448_0447,hypothetical protein
GY,0,586350,0,586613,f,294,263,0,0,0,0,0,0,-,MHP7448_0448,hypothetical protein
GY,0,586887,0,587441,r,294,554,0,0,0,0,0,0,engB,MHP7448_0449,ribosome biogenesis GTP-binding protein YsxC
GY,0,587625,0,588365,r,294,740,0,0,0,0,0,0,-,MHP7448_0450,hypothetical protein
GY,0,588499,0,588574,r,294,75,0,0,0,0,0,0,-,MHP7448_t25,tRNA-Thr
GY,0,588499,0,588574,r,294,75,0,0,0,0,0,0,-,-,tRNA-Thr
GY,0,588669,0,589802,r,294,1133,0,0,0,0,0,0,metK,MHP7448_0451,S-adenosylmethionine synthetase
GY,0,589893,0,590780,r,294,887,0,0,0,0,0,0,-,MHP7448_0452,ABC transporter ATP-binding protein
Frag,589926,624996,596373,631443,f,294,6448,97.95,6382.00,98.98,97.95,25264,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,589290,0,590663,0,r,294,1373,0,0,0,0,0,0,atpD,mhp476,F0F1 ATP synthase subunit beta
GX,590666,0,592204,0,r,294,1538,0,0,0,0,0,0,atpA,mhp477,F0F1 ATP synthase subunit alpha
GX,592204,0,594438,0,r,294,2234,0,0,0,0,0,0,-,mhp478,hypothetical protein
GX,594431,0,594901,0,r,294,470,0,0,0,0,0,0,-,mhp479,hypothetical protein
GX,594902,0,595768,0,r,294,866,0,0,0,0,0,0,-,mhp480,hypothetical protein
GX,595787,0,596347,0,r,294,560,0,0,0,0,0,0,-,mhp481,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,589893,0,590780,r,294,887,0,0,0,0,0,0,-,MHP7448_0452,ABC transporter ATP-binding protein
GY,0,590901,0,598901,r,294,8000,0,0,0,0,0,0,-,MHP7448_0453,hypothetical protein
Frag,596359,631430,598005,633076,f,294,1647,95.87,1613.00,97.94,95.87,6316,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,596365,0,597906,0,r,294,1541,0,0,0,0,0,0,-,mhp482,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,590901,0,598901,r,294,8000,0,0,0,0,0,0,-,MHP7448_0453,hypothetical protein
Frag,597951,633023,598084,633156,f,294,134,94.03,130.00,97.01,94.03,504,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,590901,0,598901,r,294,8000,0,0,0,0,0,0,-,MHP7448_0453,hypothetical protein
Frag,598125,633180,602202,637257,f,294,4078,95.39,3984.00,97.69,95.39,15560,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,598244,0,599047,0,f,294,803,0,0,0,0,0,0,-,mhp483,hypothetical protein
GX,599092,0,599787,0,r,294,695,0,0,0,0,0,0,-,mhp484,hypothetical protein
GX,599898,0,601358,0,r,294,1460,0,0,0,0,0,0,mgtE,mhp485,Mg2%2B transporter
GX,601368,0,601976,0,r,294,608,0,0,0,0,0,0,-,mhp486,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,590901,0,598901,r,294,8000,0,0,0,0,0,0,-,MHP7448_0453,hypothetical protein
GY,0,599048,0,599632,f,294,584,0,0,0,0,0,0,acpD,MHP7448_0454,acyl carrier protein phosphodiesterase
GY,0,599646,0,600251,f,294,605,0,0,0,0,0,0,acpD-1,MHP7448_0455,acyl carrier protein phosphodiesterase
GY,0,600310,0,600531,f,294,221,0,0,0,0,0,0,rpmE,MHP7448_0456,50S ribosomal protein L31
GY,0,600552,0,600986,f,294,434,0,0,0,0,0,0,napA,MHP7448_0457,neutrophil activating factor
GY,0,601009,0,601878,f,294,869,0,0,0,0,0,0,rluD,MHP7448_0458,ribosomal large subunit pseudouridine synthase D
GY,0,601940,0,602635,r,294,695,0,0,0,0,0,0,rplA,MHP7448_0459,50S ribosomal protein L1
Frag,602071,637127,604040,639096,f,294,1970,97.06,1941.00,98.53,97.06,7648,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,294,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,601940,0,602635,r,294,695,0,0,0,0,0,0,rplA,MHP7448_0459,50S ribosomal protein L1
GY,0,602637,0,603086,r,294,449,0,0,0,0,0,0,rplK,MHP7448_0460,50S ribosomal protein L11
GY,0,603308,0,603392,r,294,84,0,0,0,0,0,0,-,MHP7448_t26,tRNA-Leu
GY,0,603308,0,603392,r,294,84,0,0,0,0,0,0,-,-,tRNA-Leu
GY,0,603398,0,603490,r,294,92,0,0,0,0,0,0,-,MHP7448_t27,tRNA-Ser
GY,0,603398,0,603490,r,294,92,0,0,0,0,0,0,-,-,tRNA-Ser
GY,0,603716,0,604564,f,294,848,0,0,0,0,0,0,-,MHP7448_0461,hypothetical protein
Frag,604027,639095,606903,641971,f,-2,2877,66.70,2398.00,83.35,66.70,7676,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,-2,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GX,605197,0,606411,0,f,-2,1214,0,0,0,0,0,0,pgk,mhp488,phosphoglycerate kinase
GX,606587,0,606841,0,f,-2,254,0,0,0,0,0,0,-,mhp489,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,603716,0,604564,f,-2,848,0,0,0,0,0,0,-,MHP7448_0461,hypothetical protein
GY,0,604588,0,605109,f,-2,521,0,0,0,0,0,0,-,MHP7448_0462,hypothetical protein
GY,0,605466,0,607766,f,-2,2300,0,0,0,0,0,0,-,MHP7448_0463,hypothetical protein
Frag,604522,639587,605045,640110,f,-2,524,95.80,513.00,97.90,95.80,2008,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,-2,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,603716,0,604564,f,-2,848,0,0,0,0,0,0,-,MHP7448_0461,hypothetical protein
GY,0,604588,0,605109,f,-2,521,0,0,0,0,0,0,-,MHP7448_0462,hypothetical protein
Frag,605039,640114,605181,640256,f,-2,143,95.80,140.00,97.90,95.80,548,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,604588,0,605109,f,-2,521,0,0,0,0,0,0,-,MHP7448_0462,hypothetical protein
Frag,606834,641903,610225,645294,f,294,3392,94.52,3299.00,97.26,94.52,12824,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,606587,0,606841,0,f,294,254,0,0,0,0,0,0,-,mhp489,hypothetical protein
GX,606952,0,608934,0,f,294,1982,0,0,0,0,0,0,-,mhp490,PTS system fructose-specific transporter subunit IIABC
GX,608916,0,609215,0,f,294,299,0,0,0,0,0,0,-,mhp491,hypothetical protein
GX,609218,0,610150,0,f,294,932,0,0,0,0,0,0,pmi,mhp492,mannnose-6 phosphate isomerase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,605466,0,607766,f,294,2300,0,0,0,0,0,0,-,MHP7448_0463,hypothetical protein
GY,0,607973,0,609334,r,294,1361,0,0,0,0,0,0,pepA,MHP7448_0464,leucyl aminopeptidase
GY,0,609496,0,610101,r,294,605,0,0,0,0,0,0,trmB,MHP7448_0465,tRNA (guanine-N(7)-)-methyltransferase
GY,0,610125,0,610931,r,294,806,0,0,0,0,0,0,-,MHP7448_0466,hypothetical protein
Frag,610167,647224,610464,647521,f,294,298,90.60,284.00,95.30,90.60,1080,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,610125,0,610931,r,294,806,0,0,0,0,0,0,-,MHP7448_0466,hypothetical protein
Frag,610450,647506,611719,648775,f,294,1270,95.59,1242.00,97.80,95.59,4856,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,294,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,610125,0,610931,r,294,806,0,0,0,0,0,0,-,MHP7448_0466,hypothetical protein
GY,0,611057,0,611998,r,294,941,0,0,0,0,0,0,-,MHP7448_0467,hypothetical protein
Frag,611720,648773,611983,649036,f,294,264,94.70,257.00,97.35,94.70,1000,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,294,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,611057,0,611998,r,294,941,0,0,0,0,0,0,-,MHP7448_0467,hypothetical protein
Frag,611972,649046,618927,656001,f,294,6956,95.17,6788.00,97.58,95.17,26480,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,294,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GX,616248,0,620480,0,r,294,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,611057,0,611998,r,294,941,0,0,0,0,0,0,-,MHP7448_0467,hypothetical protein
GY,0,612003,0,614069,r,294,2066,0,0,0,0,0,0,-,MHP7448_0468,hypothetical protein
GY,0,614066,0,614743,r,294,677,0,0,0,0,0,0,-,MHP7448_0469,ABC transporter ATP-binding protein
GY,0,614782,0,616563,r,294,1781,0,0,0,0,0,0,-,MHP7448_0470,hypothetical protein
GY,0,616766,0,617659,f,294,893,0,0,0,0,0,0,-,MHP7448_0471,hypothetical protein
GY,0,617734,0,619470,f,294,1736,0,0,0,0,0,0,ptsI,MHP7448_0472,phosphoenolpyruvate-protein phosphotransferase
Frag,618908,655991,619568,656651,f,294,661,95.46,646.00,97.73,95.46,2524,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,294,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,617734,0,619470,f,294,1736,0,0,0,0,0,0,ptsI,MHP7448_0472,phosphoenolpyruvate-protein phosphotransferase
Frag,619526,656639,619753,656866,f,294,228,89.47,216.00,94.74,89.47,816,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,294,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,619644,0,620384,f,294,740,0,0,0,0,0,0,nadE,MHP7448_0473,NH(3)-dependent NAD%2B synthetase
Frag,619684,656788,624857,661961,f,294,5174,95.48,5057.00,97.74,95.48,19760,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,294,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GX,620770,0,622050,0,r,294,1280,0,0,0,0,0,0,yx1,mhp495,hypothetical protein
GX,622034,0,623662,0,r,294,1628,0,0,0,0,0,0,-,mhp496,hypothetical protein
GX,623664,0,624719,0,r,294,1055,0,0,0,0,0,0,asnS,mhp497,asparagine synthetase A
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,619644,0,620384,f,294,740,0,0,0,0,0,0,nadE,MHP7448_0473,NH(3)-dependent NAD%2B synthetase
GY,0,620384,0,621112,f,294,728,0,0,0,0,0,0,-,MHP7448_0474,hypothetical protein
GY,0,621142,0,621771,r,294,629,0,0,0,0,0,0,pfs,MHP7448_0475,5"-methylthioadenosine/S-adenosylhomocysteine nucleosidase
GY,0,621779,0,622864,r,294,1085,0,0,0,0,0,0,nadD,MHP7448_0476,putative nicotinate-nucleotide adenylyltransferase
GY,0,622868,0,623788,r,294,920,0,0,0,0,0,0,-,MHP7448_0477,hypothetical protein
GY,0,624347,0,625733,r,294,1386,0,0,0,0,0,0,atpD,MHP7448_0478,-
Frag,624722,661825,633360,670463,f,294,8639,95.88,8461.00,97.94,95.88,33132,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,624928,0,627252,0,r,294,2324,0,0,0,0,0,0,oppF,mhp498,oligopeptide ABC transporter ATP-binding protein
GX,627252,0,628304,0,r,294,1052,0,0,0,0,0,0,oppD,mhp499,oligopeptide transport system permease
GX,628304,0,629461,0,r,294,1157,0,0,0,0,0,0,oppC,mhp500,oligopeptide transport system permease
GX,629454,0,630494,0,r,294,1040,0,0,0,0,0,0,oppB,mhp501,oligopeptide ABC transporter permease
GX,630494,0,633310,0,r,294,2816,0,0,0,0,0,0,-,mhp502,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,624347,0,625733,r,294,1386,0,0,0,0,0,0,atpD,MHP7448_0478,-
GY,0,625736,0,627274,r,294,1538,0,0,0,0,0,0,atpA,MHP7448_0479,F0F1 ATP synthase subunit alpha
GY,0,627274,0,629424,r,294,2150,0,0,0,0,0,0,-,MHP7448_0480,hypothetical protein
GY,0,629501,0,629971,r,294,470,0,0,0,0,0,0,-,MHP7448_0481,hypothetical protein
GY,0,629972,0,630841,r,294,869,0,0,0,0,0,0,-,MHP7448_0482,hypothetical protein
GY,0,630857,0,631423,r,294,566,0,0,0,0,0,0,-,MHP7448_0483,hypothetical protein
GY,0,631436,0,633016,r,294,1580,0,0,0,0,0,0,-,MHP7448_0484,hypothetical protein
GY,0,633299,0,634102,f,294,803,0,0,0,0,0,0,-,MHP7448_0485,hypothetical protein
Frag,633313,670413,633561,670661,f,294,249,91.97,239.00,95.98,91.97,916,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,633299,0,634102,f,294,803,0,0,0,0,0,0,-,MHP7448_0485,hypothetical protein
Frag,633554,670644,633669,670759,f,294,116,87.93,109.00,93.97,87.93,408,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,633299,0,634102,f,294,803,0,0,0,0,0,0,-,MHP7448_0485,hypothetical protein
Frag,633698,670797,634128,671227,f,294,431,81.44,391.00,90.72,81.44,1404,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,633299,0,634102,f,294,803,0,0,0,0,0,0,-,MHP7448_0485,hypothetical protein
Frag,634066,671163,634291,671388,f,294,226,94.69,220.00,97.35,94.69,856,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,633299,0,634102,f,294,803,0,0,0,0,0,0,-,MHP7448_0485,hypothetical protein
GY,0,634147,0,634851,r,294,704,0,0,0,0,0,0,-,MHP7448_0486,hypothetical protein
Frag,634297,671404,634520,671627,f,294,224,97.32,221.00,98.66,97.32,872,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,634345,0,635265,0,f,294,920,0,0,0,0,0,0,aceF,mhp503,dihydrolipoamide acetyltransferase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,634147,0,634851,r,294,704,0,0,0,0,0,0,-,MHP7448_0486,hypothetical protein
Frag,634521,671625,636160,673264,f,294,1640,96.71,1613.00,98.35,96.71,6344,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,634345,0,635265,0,f,294,920,0,0,0,0,0,0,aceF,mhp503,dihydrolipoamide acetyltransferase
GX,635265,0,637112,0,f,294,1847,0,0,0,0,0,0,pdhD,mhp504,dihydrolipoamide dehydrogenase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,634147,0,634851,r,294,704,0,0,0,0,0,0,-,MHP7448_0486,hypothetical protein
GY,0,634953,0,636407,r,294,1454,0,0,0,0,0,0,mgtE,MHP7448_0487,putative MG2%2B transport protein
Frag,636128,673265,637246,674383,f,294,1119,92.85,1079.00,96.43,92.85,4156,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,635265,0,637112,0,f,294,1847,0,0,0,0,0,0,pdhD,mhp504,dihydrolipoamide dehydrogenase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,634953,0,636407,r,294,1454,0,0,0,0,0,0,mgtE,MHP7448_0487,putative MG2%2B transport protein
GY,0,636423,0,637034,r,294,611,0,0,0,0,0,0,-,MHP7448_0488,hypothetical protein
Frag,637340,674472,639603,676735,f,294,2264,97.26,2233.00,98.63,97.26,8808,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,637346,0,638554,0,r,294,1208,0,0,0,0,0,0,ackA,mhp505,acetate kinase
GX,638554,0,639507,0,r,294,953,0,0,0,0,0,0,eutD,mhp506,phosphotransacetylase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,637266,0,639914,r,294,2648,0,0,0,0,0,0,-,MHP7448_0489,hypothetical protein
Frag,639569,676700,641065,678196,f,294,1497,96.26,1469.00,98.13,96.26,5764,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,639627,0,640640,0,r,294,1013,0,0,0,0,0,0,-,mhp507,hypothetical protein
GX,640645,0,641064,0,r,294,419,0,0,0,0,0,0,-,mhp508,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,637266,0,639914,r,294,2648,0,0,0,0,0,0,-,MHP7448_0489,hypothetical protein
GY,0,640265,0,641479,f,294,1214,0,0,0,0,0,0,pgk,MHP7448_0490,phosphoglycerate kinase
Frag,641020,678495,644109,681584,f,-45,3090,86.73,2885.00,93.37,86.73,10720,-,-
GX,1,0,892758,0,f,-45,892757,0,0,0,0,0,0,-,-,-
GX,640645,0,641064,0,r,-45,419,0,0,0,0,0,0,-,mhp508,hypothetical protein
GX,641289,0,641693,0,r,-45,404,0,0,0,0,0,0,-,mhp509,hypothetical protein
GX,641662,0,642552,0,r,-45,890,0,0,0,0,0,0,-,mhp510,hypothetical protein
GX,642797,0,644056,0,f,-45,1259,0,0,0,0,0,0,P46,mhp511,46kd surface antigen precursor
GY,0,1,0,920079,f,-45,920078,0,0,0,0,0,0,-,-,-
GY,0,640265,0,641479,f,-45,1214,0,0,0,0,0,0,pgk,MHP7448_0490,phosphoglycerate kinase
GY,0,641655,0,641909,f,-45,254,0,0,0,0,0,0,-,MHP7448_0491,hypothetical protein
GY,0,642021,0,644003,f,-45,1982,0,0,0,0,0,0,fruA,MHP7448_0492,PTS system fructose-specific transporter subunit IIABC
GY,0,644006,0,644284,f,-45,278,0,0,0,0,0,0,-,MHP7448_0493,hypothetical protein
Frag,642425,679899,642743,680217,f,-198,319,90.60,304.00,95.30,90.60,1156,-,-
GX,1,0,892758,0,f,-198,892757,0,0,0,0,0,0,-,-,-
GX,641662,0,642552,0,r,-198,890,0,0,0,0,0,0,-,mhp510,hypothetical protein
GY,0,1,0,920079,f,-198,920078,0,0,0,0,0,0,-,-,-
GY,0,642021,0,644003,f,-198,1982,0,0,0,0,0,0,fruA,MHP7448_0492,PTS system fructose-specific transporter subunit IIABC
Frag,644054,681530,651417,688893,f,-2,7364,97.94,7288.00,98.97,97.94,28848,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,644182,0,645720,0,f,-2,1538,0,0,0,0,0,0,-,mhp512,xylose ABC transporter ATP-binding protein
GX,645720,0,646970,0,f,-2,1250,0,0,0,0,0,0,-,mhp513,xylose ABC transporter permease protein
GX,646942,0,647538,0,f,-2,596,0,0,0,0,0,0,-,mhp514,hypothetical protein
GX,647525,0,648418,0,f,-2,893,0,0,0,0,0,0,glcK,mhp515,glucokinase
GX,648659,0,649687,0,r,-2,1028,0,0,0,0,0,0,-,mhp516,hypothetical protein
GX,649723,0,650610,0,r,-2,887,0,0,0,0,0,0,-,mhp517,hypothetical protein
GX,650645,0,650989,0,r,-2,344,0,0,0,0,0,0,-,mhp518,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,644006,0,644284,f,-2,278,0,0,0,0,0,0,-,MHP7448_0493,hypothetical protein
GY,0,644296,0,645219,f,-2,923,0,0,0,0,0,0,-,MHP7448_0494,mannose-6-phosphate isomerase
GY,0,645409,0,647067,r,-2,1658,0,0,0,0,0,0,-,MHP7448_0495,ISMHp1 transposase
GY,0,647538,0,653195,r,-2,5657,0,0,0,0,0,0,-,MHP7448_0496,putative p216 surface protein
Frag,650795,286185,650907,286297,f,-2,113,76.99,100.00,88.50,76.99,348,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,650645,0,650989,0,r,-2,344,0,0,0,0,0,0,-,mhp518,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,647538,0,653195,r,-2,5657,0,0,0,0,0,0,-,MHP7448_0496,putative p216 surface protein
Frag,651468,688949,652009,689490,f,294,542,76.38,478.00,88.19,76.38,1656,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,651629,0,651787,0,r,294,158,0,0,0,0,0,0,-,mhp519,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,647538,0,653195,r,294,5657,0,0,0,0,0,0,-,MHP7448_0496,putative p216 surface protein
Frag,651892,689374,654126,691608,f,294,2235,96.96,2201.00,98.48,96.96,8668,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,652104,0,653927,0,r,294,1823,0,0,0,0,0,0,pepF,mhp520,oligoendopeptidase F
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,647538,0,653195,r,294,5657,0,0,0,0,0,0,-,MHP7448_0496,putative p216 surface protein
GY,0,653322,0,657584,r,294,4262,0,0,0,0,0,0,-,MHP7448_0497,p76 membrane protein precursor
Frag,675324,691588,682653,698917,f,294,7330,98.36,7270.00,99.18,98.36,28840,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,675374,0,681295,0,f,294,5921,0,0,0,0,0,0,-,mhp539,hypothetical protein
GX,681396,0,682604,0,r,294,1208,0,0,0,0,0,0,tuf,mhp540,elongation factor Tu
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,674478,0,675686,r,294,1208,0,0,0,0,0,0,ackA,MHP7448_0508,acetate kinase
GY,0,675686,0,676639,r,294,953,0,0,0,0,0,0,eutD,MHP7448_0509,phosphotransacetylase
GY,0,676758,0,677771,r,294,1013,0,0,0,0,0,0,-,MHP7448_0510,hypothetical protein
GY,0,677776,0,678195,r,294,419,0,0,0,0,0,0,-,MHP7448_0511,hypothetical protein
GY,0,679137,0,679952,r,294,815,0,0,0,0,0,0,-,MHP7448_0512,hypothetical protein
GY,0,680272,0,681531,f,294,1259,0,0,0,0,0,0,-,MHP7448_0513,46K surface antigen precursor
GY,0,681652,0,683196,f,294,1544,0,0,0,0,0,0,xylG,MHP7448_0514,xylose ABC transporter ATP-binding protein
Frag,682735,699003,690795,707063,f,294,8061,98.21,7989.00,99.11,98.21,31668,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,682899,0,685511,0,r,294,2612,0,0,0,0,0,0,lon,mhp541,heat shock ATP-dependent protease
GX,685682,0,686377,0,r,294,695,0,0,0,0,0,0,-,mhp542,hypothetical protein
GX,686380,0,686994,0,r,294,614,0,0,0,0,0,0,upp,mhp543,uracil phosphoribosyltransferase
GX,687087,0,687752,0,r,294,665,0,0,0,0,0,0,deoC,mhp544,deoxyribose-phosphate aldolase
GX,688193,0,690754,0,f,294,2561,0,0,0,0,0,0,gyrA,mhp545,DNA gyrase subunit A
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,681652,0,683196,f,294,1544,0,0,0,0,0,0,xylG,MHP7448_0514,xylose ABC transporter ATP-binding protein
GY,0,683196,0,684446,f,294,1250,0,0,0,0,0,0,xylH,MHP7448_0515,xylose ABC transporter permease
GY,0,684451,0,685014,f,294,563,0,0,0,0,0,0,-,MHP7448_0516,hypothetical protein
GY,0,685025,0,685894,f,294,869,0,0,0,0,0,0,glck,MHP7448_0517,glucokinase
GY,0,686135,0,686956,r,294,821,0,0,0,0,0,0,-,MHP7448_0518,hypothetical protein
GY,0,687199,0,688089,r,294,890,0,0,0,0,0,0,-,MHP7448_0519,hypothetical protein
GY,0,688121,0,688492,r,294,371,0,0,0,0,0,0,-,MHP7448_0520,hypothetical protein
GY,0,689586,0,691430,r,294,1844,0,0,0,0,0,0,pepF,MHP7448_0521,oligoendopeptidase F
