All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7422.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|525903163|ref|NC_021831.1|
SeqX length          : 892758
SeqY length          : 898495
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 15310
Tot Hits (seeds) used: 1994
Total fragments      : 442
========================================================
Total frags      : 353
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
Frag,570353,603188,572756,605591,f,179,2404,97.92,2379.00,98.96,97.92,9416,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,570629,0,572710,0,f,179,2081,0,0,0,0,0,0,-,mhp461,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,560780,0,572293,r,179,11513,0,0,0,0,0,0,-,MHL_3146,hypothetical protein
GY,0,572394,0,584255,r,179,11861,0,0,0,0,0,0,-,MHL_3087,hypothetical protein
Frag,572718,605551,576011,608844,f,179,3294,90.04,3130.00,95.02,90.04,11864,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,572918,0,574297,0,r,179,1379,0,0,0,0,0,0,pepA,mhp462,leucyl aminopeptidase
GX,574441,0,575046,0,r,179,605,0,0,0,0,0,0,trmB,mhp463,tRNA (guanine-N(7)-)-methyltransferase
GX,575070,0,575849,0,r,179,779,0,0,0,0,0,0,-,mhp464,hypothetical protein
GX,576001,0,576942,0,r,179,941,0,0,0,0,0,0,-,mhp465,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,572394,0,584255,r,179,11861,0,0,0,0,0,0,-,MHL_3087,hypothetical protein
Frag,575848,608682,588855,621689,f,-48,13008,72.52,11221.00,86.26,72.52,37736,-,-
GX,1,0,892758,0,f,-48,892757,0,0,0,0,0,0,-,-,-
GX,576001,0,576942,0,r,-48,941,0,0,0,0,0,0,-,mhp465,hypothetical protein
GX,576947,0,579010,0,r,-48,2063,0,0,0,0,0,0,-,mhp466,hypothetical protein
GX,579010,0,579726,0,r,-48,716,0,0,0,0,0,0,bcrA,mhp467,ABC transporter ATP-binding protein
GX,579726,0,581507,0,r,-48,1781,0,0,0,0,0,0,-,mhp468,hypothetical protein
GX,581688,0,582602,0,f,-48,914,0,0,0,0,0,0,ldh,mhp469,hypothetical protein
GX,582677,0,584413,0,f,-48,1736,0,0,0,0,0,0,ptsI,mhp470,phosphoenolpyruvate-protein phosphotransferase
GX,584587,0,585327,0,f,-48,740,0,0,0,0,0,0,nadE,mhp471,NH(3)-dependent NAD%2B synthetase
GX,585327,0,586055,0,f,-48,728,0,0,0,0,0,0,-,mhp472,hypothetical protein
GX,586085,0,586741,0,r,-48,656,0,0,0,0,0,0,-,mhp473,5"-methylthioadenosine/S-adenosylhomocysteine nucleosidase
GX,586722,0,587807,0,r,-48,1085,0,0,0,0,0,0,nadD,mhp474,nicotinate-nucleotide adenylyltransferase
GX,587811,0,588731,0,r,-48,920,0,0,0,0,0,0,-,mhp475,hypothetical protein
GY,0,1,0,898495,f,-48,898494,0,0,0,0,0,0,-,-,-
GY,0,572394,0,584255,r,-48,11861,0,0,0,0,0,0,-,MHL_3087,hypothetical protein
GY,0,584598,0,585194,r,-48,596,0,0,0,0,0,0,-,MHL_3083,GTP-binding protein
GY,0,585335,0,586132,r,-48,797,0,0,0,0,0,0,-,MHL_3075,hypothetical protein
GY,0,586209,0,586284,r,-48,75,0,0,0,0,0,0,-,MHL_3580,tRNA-Thr
GY,0,586209,0,586284,r,-48,75,0,0,0,0,0,0,-,-,tRNA-Thr
GY,0,586379,0,587515,r,-48,1136,0,0,0,0,0,0,metK,MHL_1653,S-adenosylmethionine synthetase
GY,0,587602,0,588498,r,-48,896,0,0,0,0,0,0,-,MHL_3377,ABC transporter ATP-binding protein
GY,0,588610,0,596565,r,-48,7955,0,0,0,0,0,0,-,MHL_2986,ABC transporter permease protein
Frag,581556,614391,584565,617400,f,-48,3010,92.43,2896.00,96.21,92.43,11128,-,-
GX,1,0,892758,0,f,-48,892757,0,0,0,0,0,0,-,-,-
GX,581688,0,582602,0,f,-48,914,0,0,0,0,0,0,ldh,mhp469,hypothetical protein
GX,582677,0,584413,0,f,-48,1736,0,0,0,0,0,0,ptsI,mhp470,phosphoenolpyruvate-protein phosphotransferase
GY,0,1,0,898495,f,-48,898494,0,0,0,0,0,0,-,-,-
GY,0,572394,0,584255,r,-48,11861,0,0,0,0,0,0,-,MHL_3087,hypothetical protein
Frag,588830,621663,596373,629206,f,179,7544,98.01,7469.00,99.01,98.01,29576,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,589290,0,590663,0,r,179,1373,0,0,0,0,0,0,atpD,mhp476,F0F1 ATP synthase subunit beta
GX,590666,0,592204,0,r,179,1538,0,0,0,0,0,0,atpA,mhp477,F0F1 ATP synthase subunit alpha
GX,592204,0,594438,0,r,179,2234,0,0,0,0,0,0,-,mhp478,hypothetical protein
GX,594431,0,594901,0,r,179,470,0,0,0,0,0,0,-,mhp479,hypothetical protein
GX,594902,0,595768,0,r,179,866,0,0,0,0,0,0,-,mhp480,hypothetical protein
GX,595787,0,596347,0,r,179,560,0,0,0,0,0,0,-,mhp481,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,588610,0,596565,r,179,7955,0,0,0,0,0,0,-,MHL_2986,ABC transporter permease protein
Frag,596359,629193,598004,630838,f,179,1646,95.63,1610.00,97.81,95.63,6296,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,596365,0,597906,0,r,179,1541,0,0,0,0,0,0,-,mhp482,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,588610,0,596565,r,179,7955,0,0,0,0,0,0,-,MHL_2986,ABC transporter permease protein
GY,0,596757,0,597341,f,179,584,0,0,0,0,0,0,acpD,MHL_2710,acyl carrier protein phosphodiesterase
GY,0,597355,0,597960,f,179,605,0,0,0,0,0,0,-,MHL_2704,acyl carrier protein phosphodiesterase
Frag,597952,630785,598087,630920,f,179,136,88.24,128.00,94.12,88.24,480,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,597355,0,597960,f,179,605,0,0,0,0,0,0,-,MHL_2704,acyl carrier protein phosphodiesterase
GY,0,598019,0,598240,f,179,221,0,0,0,0,0,0,rpmE,MHL_2699,50S ribosomal protein L31
Frag,598125,630944,602198,635017,f,-39,4074,95.43,3981.00,97.72,95.43,15552,-,-
GX,1,0,892758,0,f,-39,892757,0,0,0,0,0,0,-,-,-
GX,598244,0,599047,0,f,-39,803,0,0,0,0,0,0,-,mhp483,hypothetical protein
GX,599092,0,599787,0,r,-39,695,0,0,0,0,0,0,-,mhp484,hypothetical protein
GX,599898,0,601358,0,r,-39,1460,0,0,0,0,0,0,mgtE,mhp485,Mg2%2B transporter
GX,601368,0,601976,0,r,-39,608,0,0,0,0,0,0,-,mhp486,hypothetical protein
GY,0,1,0,898495,f,-39,898494,0,0,0,0,0,0,-,-,-
GY,0,598019,0,598240,f,-39,221,0,0,0,0,0,0,rpmE,MHL_2699,50S ribosomal protein L31
GY,0,598673,0,599587,f,-39,914,0,0,0,0,0,0,rluD,MHL_2969,ribosomal large subunit pseudouridine synthase D
GY,0,599649,0,600344,r,-39,695,0,0,0,0,0,0,rplA,MHL_1693,50S ribosomal protein L1
GY,0,600346,0,600795,r,-39,449,0,0,0,0,0,0,rplK,MHL_1697,50S ribosomal protein L11
GY,0,601014,0,601098,r,-39,84,0,0,0,0,0,0,-,MHL_3579,tRNA-Leu
GY,0,601014,0,601098,r,-39,84,0,0,0,0,0,0,-,-,tRNA-Leu
GY,0,601104,0,601196,r,-39,92,0,0,0,0,0,0,-,MHL_3578,tRNA-Ser
GY,0,601104,0,601196,r,-39,92,0,0,0,0,0,0,-,-,tRNA-Ser
GY,0,601544,0,602269,r,-39,725,0,0,0,0,0,0,-,MHL_2822,hypothetical protein
Frag,602071,634891,602202,635022,f,-48,132,83.33,121.00,91.67,83.33,440,-,-
GX,1,0,892758,0,f,-48,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,-48,898494,0,0,0,0,0,0,-,-,-
GY,0,601544,0,602269,r,-48,725,0,0,0,0,0,0,-,MHL_2822,hypothetical protein
Frag,602131,634952,604040,636861,f,179,1910,95.29,1865.00,97.64,95.29,7280,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,179,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,601544,0,602269,r,179,725,0,0,0,0,0,0,-,MHL_2822,hypothetical protein
GY,0,602253,0,602870,f,179,617,0,0,0,0,0,0,-,MHL_3259,hypothetical protein
GY,0,603344,0,605545,f,179,2201,0,0,0,0,0,0,-,MHL_3421,hypothetical protein
Frag,604027,636860,604540,637373,f,179,514,94.16,499.00,97.08,94.16,1936,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,179,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,603344,0,605545,f,179,2201,0,0,0,0,0,0,-,MHL_3421,hypothetical protein
Frag,604522,637352,605045,637875,f,179,524,96.18,514.00,98.09,96.18,2016,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,602210,0,604849,0,r,179,2639,0,0,0,0,0,0,-,mhp487,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,603344,0,605545,f,179,2201,0,0,0,0,0,0,-,MHL_3421,hypothetical protein
Frag,605039,637879,605172,638012,f,179,134,82.09,122.00,91.04,82.09,440,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,603344,0,605545,f,179,2201,0,0,0,0,0,0,-,MHL_3421,hypothetical protein
Frag,605152,637987,606487,639322,f,179,1336,91.02,1276.00,95.51,91.02,4864,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,605197,0,606411,0,f,179,1214,0,0,0,0,0,0,pgk,mhp488,phosphoglycerate kinase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,603344,0,605545,f,179,2201,0,0,0,0,0,0,-,MHL_3421,hypothetical protein
GY,0,605751,0,607130,r,179,1379,0,0,0,0,0,0,pepA,MHL_3251,leucyl aminopeptidase
Frag,606400,639236,606903,639739,f,179,504,97.22,497.00,98.61,97.22,1960,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,605197,0,606411,0,f,179,1214,0,0,0,0,0,0,pgk,mhp488,phosphoglycerate kinase
GX,606587,0,606841,0,f,179,254,0,0,0,0,0,0,-,mhp489,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,605751,0,607130,r,179,1379,0,0,0,0,0,0,pepA,MHL_3251,leucyl aminopeptidase
Frag,606929,639787,608980,641838,f,179,2052,96.30,2014.00,98.15,96.30,7904,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,606952,0,608934,0,f,179,1982,0,0,0,0,0,0,-,mhp490,PTS system fructose-specific transporter subunit IIABC
GX,608916,0,609215,0,f,179,299,0,0,0,0,0,0,-,mhp491,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,605751,0,607130,r,179,1379,0,0,0,0,0,0,pepA,MHL_3251,leucyl aminopeptidase
GY,0,607274,0,607879,r,179,605,0,0,0,0,0,0,-,MHL_2915,tRNA (guanine-N(7)-)-methyltransferase
GY,0,607903,0,608682,r,179,779,0,0,0,0,0,0,-,MHL_3250,hypothetical protein
GY,0,608835,0,609797,r,179,962,0,0,0,0,0,0,-,MHL_2914,hypothetical protein
Frag,608929,641790,610308,643169,f,179,1380,91.59,1322.00,95.80,91.59,5056,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,608916,0,609215,0,f,179,299,0,0,0,0,0,0,-,mhp491,hypothetical protein
GX,609218,0,610150,0,f,179,932,0,0,0,0,0,0,pmi,mhp492,mannnose-6 phosphate isomerase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,608835,0,609797,r,179,962,0,0,0,0,0,0,-,MHL_2914,hypothetical protein
GY,0,609781,0,611844,r,179,2063,0,0,0,0,0,0,-,MHL_3420,hypothetical protein
Frag,610149,643009,610464,643324,f,179,316,75.32,277.00,87.66,75.32,952,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,609781,0,611844,r,179,2063,0,0,0,0,0,0,-,MHL_3420,hypothetical protein
Frag,610450,643309,611719,644578,f,179,1270,95.75,1243.00,97.87,95.75,4864,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,179,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,609781,0,611844,r,179,2063,0,0,0,0,0,0,-,MHL_3420,hypothetical protein
Frag,611720,644576,611983,644839,f,179,264,95.45,258.00,97.73,95.45,1008,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,179,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,609781,0,611844,r,179,2063,0,0,0,0,0,0,-,MHL_3420,hypothetical protein
GY,0,611844,0,612560,r,179,716,0,0,0,0,0,0,-,MHL_1729,putative ABC transporter atp-binding protein
Frag,611972,644837,612330,645195,f,179,359,92.20,345.00,96.10,92.20,1324,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,179,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,611844,0,612560,r,179,716,0,0,0,0,0,0,-,MHL_1729,putative ABC transporter atp-binding protein
Frag,612326,645170,616245,649089,f,179,3920,95.05,3823.00,97.53,95.05,14904,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,610482,0,616121,0,r,179,5639,0,0,0,0,0,0,-,mhp493,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,611844,0,612560,r,179,716,0,0,0,0,0,0,-,MHL_1729,putative ABC transporter atp-binding protein
GY,0,612560,0,614341,r,179,1781,0,0,0,0,0,0,-,MHL_3248,hypothetical protein
GY,0,614523,0,615437,f,179,914,0,0,0,0,0,0,-,MHL_2639,hypothetical protein
GY,0,615512,0,617248,f,179,1736,0,0,0,0,0,0,ptsI,MHL_1734,phosphoenolpyruvate-protein phosphotransferase
Frag,616107,648950,618927,651770,f,179,2821,91.07,2695.00,95.53,91.07,10276,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,179,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,615512,0,617248,f,179,1736,0,0,0,0,0,0,ptsI,MHL_1734,phosphoenolpyruvate-protein phosphotransferase
GY,0,617421,0,618161,f,179,740,0,0,0,0,0,0,nadE,MHL_3247,NH(3)-dependent NAD%2B synthetase
GY,0,618161,0,618889,f,179,728,0,0,0,0,0,0,-,MHL_3246,hypothetical protein
GY,0,618919,0,619494,r,179,575,0,0,0,0,0,0,-,MHL_2913,5"-methylthioadenosine nucleosidase / S-adenosylhomocysteine nucleosidase
Frag,618908,651760,619610,652462,f,179,703,94.59,684.00,97.30,94.59,2660,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,179,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,618919,0,619494,r,179,575,0,0,0,0,0,0,-,MHL_2913,5"-methylthioadenosine nucleosidase / S-adenosylhomocysteine nucleosidase
GY,0,619529,0,620641,r,179,1112,0,0,0,0,0,0,-,MHL_3245,hypothetical protein
Frag,619586,652462,619774,652650,f,179,189,78.84,169.00,89.42,78.84,596,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,179,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,619529,0,620641,r,179,1112,0,0,0,0,0,0,-,MHL_3245,hypothetical protein
Frag,619766,652636,620779,653649,f,179,1014,89.74,962.00,94.87,89.74,3640,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,616248,0,620480,0,r,179,4232,0,0,0,0,0,0,p110,mhp494,p110 membrane protein precursor
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,619529,0,620641,r,179,1112,0,0,0,0,0,0,-,MHL_3245,hypothetical protein
GY,0,620645,0,621565,r,179,920,0,0,0,0,0,0,-,MHL_1741,hypothetical protein
Frag,620498,653367,623671,656540,f,179,3174,81.73,2884.00,90.86,81.73,10376,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,620770,0,622050,0,r,179,1280,0,0,0,0,0,0,yx1,mhp495,hypothetical protein
GX,622034,0,623662,0,r,179,1628,0,0,0,0,0,0,-,mhp496,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,619529,0,620641,r,179,1112,0,0,0,0,0,0,-,MHL_3245,hypothetical protein
GY,0,620645,0,621565,r,179,920,0,0,0,0,0,0,-,MHL_1741,hypothetical protein
GY,0,622123,0,623496,r,179,1373,0,0,0,0,0,0,-,MHL_1743,ATP synthase beta chain
GY,0,623499,0,625037,r,179,1538,0,0,0,0,0,0,atpA,MHL_1747,ATP synthase alpha chain
Frag,624924,656941,633357,665374,f,179,8434,96.68,8294.00,98.34,96.68,32616,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,624928,0,627252,0,r,179,2324,0,0,0,0,0,0,oppF,mhp498,oligopeptide ABC transporter ATP-binding protein
GX,627252,0,628304,0,r,179,1052,0,0,0,0,0,0,oppD,mhp499,oligopeptide transport system permease
GX,628304,0,629461,0,r,179,1157,0,0,0,0,0,0,oppC,mhp500,oligopeptide transport system permease
GX,629454,0,630494,0,r,179,1040,0,0,0,0,0,0,oppB,mhp501,oligopeptide ABC transporter permease
GX,630494,0,633310,0,r,179,2816,0,0,0,0,0,0,-,mhp502,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,623499,0,625037,r,179,1538,0,0,0,0,0,0,atpA,MHL_1747,ATP synthase alpha chain
GY,0,625037,0,627238,r,179,2201,0,0,0,0,0,0,-,MHL_3242,hypothetical protein
GY,0,627264,0,627734,r,179,470,0,0,0,0,0,0,-,MHL_3241,hypothetical protein
GY,0,627735,0,628601,r,179,866,0,0,0,0,0,0,-,MHL_3419,hypothetical protein
GY,0,628620,0,629180,r,179,560,0,0,0,0,0,0,-,MHL_1764,hypothetical protein
GY,0,629199,0,630803,r,179,1604,0,0,0,0,0,0,-,MHL_3238,hypothetical protein
GY,0,631063,0,631866,f,179,803,0,0,0,0,0,0,-,MHL_3418,hypothetical protein
GY,0,631911,0,632606,r,179,695,0,0,0,0,0,0,-,MHL_2910,hypothetical protein
GY,0,632717,0,634177,r,179,1460,0,0,0,0,0,0,mgtE,MHL_3234,MG2%2B transport protein
Frag,633320,665342,634291,666313,f,179,972,94.65,946.00,97.33,94.65,3680,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,632717,0,634177,r,179,1460,0,0,0,0,0,0,mgtE,MHL_3234,MG2%2B transport protein
GY,0,634187,0,634795,r,179,608,0,0,0,0,0,0,-,MHL_1777,hypothetical protein
Frag,634297,666329,634520,666552,f,179,224,97.32,221.00,98.66,97.32,872,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,634345,0,635265,0,f,179,920,0,0,0,0,0,0,aceF,mhp503,dihydrolipoamide acetyltransferase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,634187,0,634795,r,179,608,0,0,0,0,0,0,-,MHL_1777,hypothetical protein
Frag,634521,666550,637246,669275,f,179,2726,95.08,2659.00,97.54,95.08,10368,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,634345,0,635265,0,f,179,920,0,0,0,0,0,0,aceF,mhp503,dihydrolipoamide acetyltransferase
GX,635265,0,637112,0,f,179,1847,0,0,0,0,0,0,pdhD,mhp504,dihydrolipoamide dehydrogenase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,634187,0,634795,r,179,608,0,0,0,0,0,0,-,MHL_1777,hypothetical protein
GY,0,635031,0,637679,r,179,2648,0,0,0,0,0,0,-,MHL_3231,hypothetical protein
Frag,637340,669365,639603,671628,f,179,2264,97.26,2233.00,98.63,97.26,8808,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,637346,0,638554,0,r,179,1208,0,0,0,0,0,0,ackA,mhp505,acetate kinase
GX,638554,0,639507,0,r,179,953,0,0,0,0,0,0,eutD,mhp506,phosphotransacetylase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,635031,0,637679,r,179,2648,0,0,0,0,0,0,-,MHL_3231,hypothetical protein
GY,0,638032,0,639258,f,179,1226,0,0,0,0,0,0,-,MHL_1789,phosphoglycerate kinase
GY,0,639423,0,639677,f,179,254,0,0,0,0,0,0,-,MHL_2812,hypothetical protein
Frag,639569,671593,641065,673089,f,179,1497,96.26,1469.00,98.13,96.26,5764,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,639627,0,640640,0,r,179,1013,0,0,0,0,0,0,-,mhp507,hypothetical protein
GX,640645,0,641064,0,r,179,419,0,0,0,0,0,0,-,mhp508,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,639423,0,639677,f,179,254,0,0,0,0,0,0,-,MHL_2812,hypothetical protein
GY,0,639810,0,641792,f,179,1982,0,0,0,0,0,0,fruA,MHL_3229,PTS system fructose-specific IIABC component
Frag,641020,673388,642664,675032,f,179,1645,95.74,1610.00,97.87,95.74,6300,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,640645,0,641064,0,r,179,419,0,0,0,0,0,0,-,mhp508,hypothetical protein
GX,641289,0,641693,0,r,179,404,0,0,0,0,0,0,-,mhp509,hypothetical protein
GX,641662,0,642552,0,r,179,890,0,0,0,0,0,0,-,mhp510,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,639810,0,641792,f,179,1982,0,0,0,0,0,0,fruA,MHL_3229,PTS system fructose-specific IIABC component
GY,0,641795,0,642076,f,179,281,0,0,0,0,0,0,-,MHL_2810,hypothetical protein
GY,0,642079,0,643011,f,179,932,0,0,0,0,0,0,-,MHL_2808,mannose-6-phosphate isomerase
Frag,642598,674971,644109,676482,f,179,1512,93.12,1460.00,96.56,93.12,5632,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,642797,0,644056,0,f,179,1259,0,0,0,0,0,0,P46,mhp511,46kd surface antigen precursor
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,642079,0,643011,f,179,932,0,0,0,0,0,0,-,MHL_2808,mannose-6-phosphate isomerase
GY,0,643341,0,648965,r,179,5624,0,0,0,0,0,0,-,MHL_3210,putative p216 surface protein
Frag,644054,676428,648478,680852,f,179,4425,96.52,4348.00,98.26,96.52,17084,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,644182,0,645720,0,f,179,1538,0,0,0,0,0,0,-,mhp512,xylose ABC transporter ATP-binding protein
GX,645720,0,646970,0,f,179,1250,0,0,0,0,0,0,-,mhp513,xylose ABC transporter permease protein
GX,646942,0,647538,0,f,179,596,0,0,0,0,0,0,-,mhp514,hypothetical protein
GX,647525,0,648418,0,f,179,893,0,0,0,0,0,0,glcK,mhp515,glucokinase
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,643341,0,648965,r,179,5624,0,0,0,0,0,0,-,MHL_3210,putative p216 surface protein
Frag,648401,680776,651417,683792,f,-2,3017,97.94,2986.00,98.97,97.94,11820,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,647525,0,648418,0,f,-2,893,0,0,0,0,0,0,glcK,mhp515,glucokinase
GX,648659,0,649687,0,r,-2,1028,0,0,0,0,0,0,-,mhp516,hypothetical protein
GX,649723,0,650610,0,r,-2,887,0,0,0,0,0,0,-,mhp517,hypothetical protein
GX,650645,0,650989,0,r,-2,344,0,0,0,0,0,0,-,mhp518,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,643341,0,648965,r,-2,5624,0,0,0,0,0,0,-,MHL_3210,putative p216 surface protein
GY,0,649091,0,653350,r,-2,4259,0,0,0,0,0,0,-,MHL_3203,p76 membrane protein precursor
Frag,650795,299082,650907,299194,f,-2,113,76.99,100.00,88.50,76.99,348,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,650645,0,650989,0,r,-2,344,0,0,0,0,0,0,-,mhp518,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,649091,0,653350,r,-2,4259,0,0,0,0,0,0,-,MHL_3203,p76 membrane protein precursor
Frag,651468,683848,652009,684389,f,179,542,76.38,478.00,88.19,76.38,1656,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,651629,0,651787,0,r,179,158,0,0,0,0,0,0,-,mhp519,hypothetical protein
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,649091,0,653350,r,179,4259,0,0,0,0,0,0,-,MHL_3203,p76 membrane protein precursor
Frag,651892,684273,654126,686507,f,179,2235,96.87,2200.00,98.43,96.87,8660,-,-
GX,1,0,892758,0,f,179,892757,0,0,0,0,0,0,-,-,-
GX,652104,0,653927,0,r,179,1823,0,0,0,0,0,0,pepF,mhp520,oligoendopeptidase F
GY,0,1,0,898495,f,179,898494,0,0,0,0,0,0,-,-,-
GY,0,649091,0,653350,r,179,4259,0,0,0,0,0,0,-,MHL_3203,p76 membrane protein precursor
